Byte_Position,Bit_1_Count,Bit_0_Count
30882816,8192,0
30883840,8192,0
30884864,8192,0
30885888,8192,0
30886912,8192,0
30887936,8192,0
30888960,8192,0
30889984,8192,0
30891008,8192,0
30892032,8192,0
30893056,8192,0
30894080,8192,0
30895104,8192,0
30896128,8192,0
30897152,8192,0
30898176,8192,0
30899200,8192,0
30900224,8192,0
30901248,8192,0
30902272,8192,0
30903296,8192,0
30904320,8192,0
30905344,8192,0
30906368,8192,0
30907392,8192,0
30908416,8192,0
30909440,8192,0
30910464,8192,0
30911488,8192,0
30912512,8192,0
30913536,8192,0
30914560,8192,0
30915584,8192,0
30916608,8192,0
30917632,8192,0
30918656,8192,0
30919680,8192,0
30920704,8192,0
30921728,8192,0
30922752,8192,0
30923776,8192,0
30924800,8192,0
30925824,8192,0
30926848,8192,0
30927872,8192,0
30928896,8192,0
30929920,8192,0
30930944,8192,0
30931968,8192,0
30932992,8192,0
30934016,8192,0
30935040,8192,0
30936064,8192,0
30937088,8192,0
30938112,8192,0
30939136,8192,0
30940160,8192,0
30941184,8192,0
30942208,8192,0
30943232,8192,0
30944256,8192,0
30945280,8192,0
30946304,8192,0
30947328,8192,0
30948352,8192,0
30949376,8192,0
30950400,8192,0
30951424,8192,0
30952448,8192,0
30953472,8192,0
30954496,8192,0
30955520,8192,0
30956544,8192,0
30957568,8192,0
30958592,8192,0
30959616,8192,0
30960640,8192,0
30961664,8192,0
30962688,8192,0
30963712,8192,0
30964736,8192,0
30965760,8192,0
30966784,8192,0
30967808,8192,0
30968832,8192,0
30969856,8192,0
30970880,8192,0
30971904,8192,0
30972928,8192,0
30973952,8192,0
30974976,8192,0
30976000,8192,0
30977024,8192,0
30978048,8192,0
30979072,8192,0
30980096,8192,0
30981120,8192,0
30982144,8192,0
30983168,8192,0
30984192,8192,0
30985216,8192,0
30986240,8192,0
30987264,8192,0
30988288,8192,0
30989312,8192,0
30990336,8192,0
30991360,8192,0
30992384,8192,0
30993408,8192,0
30994432,8192,0
30995456,8192,0
30996480,8192,0
30997504,8192,0
30998528,8192,0
30999552,8192,0
31000576,8192,0
31001600,8192,0
31002624,8192,0
31003648,8192,0
31004672,8192,0
31005696,8192,0
31006720,8192,0
31007744,8192,0
31008768,8192,0
31009792,8192,0
31010816,8192,0
31011840,8192,0
31012864,8192,0
31013888,8192,0
31014912,8192,0
31015936,8192,0
31016960,8192,0
31017984,8192,0
31019008,8192,0
31020032,8192,0
31021056,8192,0
31022080,8192,0
31023104,8192,0
31024128,8192,0
31025152,8192,0
31026176,8192,0
31027200,8192,0
31028224,8192,0
31029248,8192,0
31030272,8192,0
31031296,8192,0
31032320,8192,0
31033344,8192,0
31034368,8192,0
31035392,8192,0
31036416,8192,0
31037440,8192,0
31038464,8192,0
31039488,8192,0
31040512,8192,0
31041536,8192,0
31042560,8192,0
31043584,8192,0
31044608,8192,0
31045632,8192,0
31046656,8192,0
31047680,8192,0
31048704,8192,0
31049728,8192,0
31050752,8192,0
31051776,8192,0
31052800,8192,0
31053824,7047,1145
31054848,7045,1147
31055872,8192,0
31056896,8192,0
31057920,8192,0
31058944,8192,0
31059968,8192,0
31060992,8192,0
31062016,8192,0
31063040,8192,0
31064064,8192,0
31065088,8192,0
31066112,8192,0
31067136,8192,0
31068160,8192,0
31069184,8192,0
31070208,8192,0
31071232,8192,0
31072256,8192,0
31073280,8192,0
31074304,8192,0
31075328,8192,0
31076352,8192,0
31077376,8192,0
31078400,8192,0
31079424,8192,0
31080448,8192,0
31081472,8192,0
31082496,8192,0
31083520,8192,0
31084544,8192,0
31085568,8192,0
31086592,8192,0
31087616,8192,0
31088640,8192,0
31089664,8192,0
31090688,8192,0
31091712,8192,0
31092736,8192,0
31093760,8192,0
31094784,8192,0
31095808,8192,0
31096832,8192,0
31097856,8192,0
31098880,8192,0
31099904,8192,0
31100928,8192,0
31101952,8192,0
31102976,8192,0
31104000,8192,0
31105024,8192,0
31106048,8192,0
31107072,8192,0
31108096,8192,0
31109120,8192,0
31110144,8192,0
31111168,8192,0
31112192,8192,0
31113216,8192,0
31114240,8192,0
31115264,8192,0
31116288,8192,0
31117312,8192,0
31118336,8192,0
31119360,8192,0
31120384,8192,0
31121408,8192,0
31122432,8192,0
31123456,8192,0
31124480,8192,0
31125504,8192,0
31126528,8192,0
31127552,8192,0
31128576,8192,0
31129600,8192,0
31130624,8192,0
31131648,8192,0
31132672,8192,0
31133696,8192,0
31134720,8192,0
31135744,8192,0
31136768,8192,0
31137792,8192,0
31138816,8192,0
31139840,8192,0
31140864,8192,0
31141888,8192,0
31142912,8192,0
31143936,8192,0
31144960,8192,0
31145984,8192,0
31147008,8192,0
31148032,8192,0
31149056,8192,0
31150080,8192,0
31151104,8192,0
31152128,8192,0
31153152,8192,0
31154176,8192,0
31155200,8192,0
31156224,8192,0
31157248,8192,0
31158272,8192,0
31159296,8192,0
31160320,8192,0
31161344,8192,0
31162368,8192,0
31163392,8192,0
31164416,8192,0
31165440,8192,0
31166464,8192,0
31167488,8192,0
31168512,8192,0
31169536,8192,0
31170560,8192,0
31171584,8192,0
31172608,8192,0
31173632,8192,0
31174656,8192,0
31175680,8192,0
31176704,8192,0
31177728,8192,0
31178752,8192,0
31179776,8192,0
31180800,8192,0
31181824,8192,0
31182848,8192,0
31183872,8192,0
31184896,8192,0
31185920,8192,0
31186944,8192,0
31187968,8192,0
31188992,8192,0
31190016,8192,0
31191040,8192,0
31192064,8192,0
31193088,8192,0
31194112,8192,0
31195136,8192,0
31196160,8192,0
31197184,8192,0
31198208,8192,0
31199232,8192,0
31200256,8192,0
31201280,8192,0
31202304,8192,0
31203328,8192,0
31204352,8192,0
31205376,8192,0
31206400,8192,0
31207424,8192,0
31208448,8192,0
31209472,8192,0
31210496,8192,0
31211520,8192,0
31212544,8192,0
31213568,8192,0
31214592,8192,0
31215616,8192,0
31216640,8192,0
31217664,8192,0
31218688,8192,0
31219712,8192,0
31220736,8192,0
31221760,8192,0
31222784,8192,0
31223808,8192,0
31224832,8192,0
31225856,8192,0
31226880,8192,0
31227904,8192,0
31228928,8192,0
31229952,8192,0
31230976,8192,0
31232000,8192,0
31233024,8192,0
31234048,8192,0
31235072,8192,0
31236096,8192,0
31237120,8192,0
31238144,8192,0
31239168,8192,0
31240192,8192,0
31241216,8192,0
31242240,8192,0
31243264,8192,0
31244288,8192,0
31245312,8192,0
31246336,8192,0
31247360,8192,0
31248384,8192,0
31249408,8192,0
31250432,8192,0
31251456,8192,0
31252480,8192,0
31253504,8192,0
31254528,8192,0
31255552,8192,0
31256576,8192,0
31257600,8192,0
31258624,8192,0
31259648,8192,0
31260672,8192,0
31261696,8192,0
31262720,5329,2863
31263744,4063,4129
31264768,4070,4122
31265792,4070,4122
31266816,4011,4181
31267840,4056,4136
31268864,4020,4172
31269888,4122,4070
31270912,4092,4100
31271936,4103,4089
31272960,3983,4209
31273984,3975,4217
31275008,4110,4082
31276032,4088,4104
31277056,4131,4061
31278080,3987,4205
31279104,4025,4167
31280128,4085,4107
31281152,4853,3339
31282176,8192,0
31283200,8192,0
31284224,8192,0
31285248,8192,0
31286272,8192,0
31287296,8192,0
31288320,8192,0
31289344,8192,0
31290368,8192,0
31291392,8192,0
31292416,8192,0
31293440,8192,0
31294464,8192,0
31295488,8192,0
31296512,8192,0
31297536,8192,0
31298560,8192,0
31299584,8192,0
31300608,8192,0
31301632,8192,0
31302656,8192,0
31303680,8192,0
31304704,8192,0
31305728,8192,0
31306752,8192,0
31307776,8192,0
31308800,8192,0
31309824,8192,0
31310848,8192,0
31311872,8192,0
31312896,8192,0
31313920,8192,0
31314944,8192,0
31315968,8192,0
31316992,8192,0
31318016,8192,0
31319040,8192,0
31320064,8192,0
31321088,8192,0
31322112,8192,0
31323136,8192,0
31324160,8192,0
31325184,8192,0
31326208,8192,0
31327232,8192,0
31328256,8192,0
31329280,8192,0
31330304,8192,0
31331328,8192,0
31332352,8192,0
31333376,8192,0
31334400,8192,0
31335424,8192,0
31336448,8192,0
31337472,8192,0
31338496,8192,0
31339520,8192,0
31340544,8192,0
31341568,8192,0
31342592,8192,0
31343616,8192,0
31344640,8192,0
31345664,8192,0
31346688,8192,0
31347712,8192,0
31348736,8192,0
31349760,8192,0
31350784,8192,0
31351808,8192,0
31352832,8192,0
31353856,8192,0
31354880,8192,0
31355904,8192,0
31356928,8192,0
31357952,8192,0
31358976,8192,0
31360000,8192,0
31361024,8192,0
31362048,8192,0
31363072,8192,0
31364096,8192,0
31365120,8192,0
31366144,8192,0
31367168,8192,0
31368192,8192,0
31369216,8192,0
31370240,8192,0
31371264,8192,0
31372288,8192,0
31373312,8192,0
31374336,8192,0
31375360,8192,0
31376384,8192,0
31377408,8192,0
31378432,8192,0
31379456,8192,0
31380480,8192,0
31381504,8192,0
31382528,8192,0
31383552,8192,0
31384576,8192,0
31385600,8192,0
31386624,8192,0
31387648,8192,0
31388672,8192,0
31389696,8192,0
31390720,8192,0
31391744,8192,0
31392768,8192,0
31393792,8192,0
31394816,8192,0
31395840,8192,0
31396864,8192,0
31397888,8192,0
31398912,8192,0
31399936,8192,0
31400960,8192,0
31401984,8192,0
31403008,8192,0
31404032,8192,0
31405056,8192,0
31406080,8192,0
31407104,8192,0
31408128,8192,0
31409152,8192,0
31410176,8192,0
31411200,8192,0
31412224,8192,0
31413248,8192,0
31414272,8192,0
31415296,8192,0
31416320,8192,0
31417344,8192,0
31418368,8192,0
31419392,8192,0
31420416,8192,0
31421440,8192,0
31422464,8192,0
31423488,8192,0
31424512,8192,0
31425536,8192,0
31426560,8192,0
31427584,8192,0
31428608,8192,0
31429632,8192,0
31430656,8192,0
31431680,8192,0
31432704,8192,0
31433728,8192,0
31434752,8192,0
31435776,8192,0
31436800,8192,0
31437824,8192,0
31438848,8192,0
31439872,8192,0
31440896,8192,0
31441920,8192,0
31442944,8192,0
31443968,8192,0
31444992,8192,0
31446016,8192,0
31447040,8192,0
31448064,8192,0
31449088,8192,0
31450112,8192,0
31451136,8192,0
31452160,8192,0
31453184,8192,0
31454208,8192,0
31455232,8192,0
31456256,8192,0
31457280,8192,0
31458304,8192,0
31459328,8192,0
31460352,8192,0
31461376,8192,0
31462400,8192,0
31463424,8192,0
31464448,8192,0
31465472,8192,0
31466496,8192,0
31467520,8192,0
31468544,8192,0
31469568,8192,0
31470592,7342,850
31471616,6755,1437
31472640,8192,0
31473664,8192,0
31474688,8192,0
31475712,8192,0
31476736,8192,0
31477760,8192,0
31478784,8192,0
31479808,8192,0
31480832,8192,0
31481856,8192,0
31482880,8192,0
31483904,8192,0
31484928,8192,0
31485952,8192,0
31486976,8192,0
31488000,8192,0
31489024,8192,0
31490048,8192,0
31491072,8192,0
31492096,8192,0
31493120,8192,0
31494144,8192,0
31495168,8192,0
31496192,8192,0
31497216,8192,0
31498240,8192,0
31499264,8192,0
31500288,8192,0
31501312,8192,0
31502336,8192,0
31503360,8192,0
31504384,8192,0
31505408,8192,0
31506432,8192,0
31507456,8192,0
31508480,8192,0
31509504,8192,0
31510528,8192,0
31511552,8192,0
31512576,8192,0
31513600,8192,0
31514624,8192,0
31515648,8192,0
31516672,8192,0
31517696,8192,0
31518720,8192,0
31519744,8192,0
31520768,8192,0
31521792,8192,0
31522816,8192,0
31523840,8192,0
31524864,8192,0
31525888,8192,0
31526912,8192,0
31527936,8192,0
31528960,8192,0
31529984,8192,0
31531008,8192,0
31532032,8192,0
31533056,8192,0
31534080,8192,0
31535104,8192,0
31536128,8192,0
31537152,8192,0
31538176,8192,0
31539200,8192,0
31540224,8192,0
31541248,8192,0
31542272,8192,0
31543296,8192,0
31544320,8192,0
31545344,8192,0
31546368,8192,0
31547392,8192,0
31548416,8192,0
31549440,8192,0
31550464,8192,0
31551488,8192,0
31552512,8192,0
31553536,8192,0
31554560,8192,0
31555584,8192,0
31556608,8192,0
31557632,8192,0
31558656,8192,0
31559680,8192,0
31560704,8192,0
31561728,8192,0
31562752,8192,0
31563776,8192,0
31564800,8192,0
31565824,8192,0
31566848,8192,0
31567872,8192,0
31568896,8192,0
31569920,8192,0
31570944,8192,0
31571968,8192,0
31572992,8192,0
31574016,8192,0
31575040,8192,0
31576064,8192,0
31577088,8192,0
31578112,8192,0
31579136,8192,0
31580160,8192,0
31581184,8192,0
31582208,8192,0
31583232,8192,0
31584256,8192,0
31585280,8192,0
31586304,8192,0
31587328,8192,0
31588352,8192,0
31589376,8192,0
31590400,8192,0
31591424,8192,0
31592448,8192,0
31593472,8192,0
31594496,8192,0
31595520,8192,0
31596544,8192,0
31597568,8192,0
31598592,8192,0
31599616,8192,0
31600640,8192,0
31601664,8192,0
31602688,8192,0
31603712,8192,0
31604736,8192,0
31605760,8192,0
31606784,8192,0
31607808,8192,0
31608832,8192,0
31609856,8192,0
31610880,8192,0
31611904,8192,0
31612928,8192,0
31613952,8192,0
31614976,8192,0
31616000,8192,0
31617024,8192,0
31618048,8192,0
31619072,8192,0
31620096,8192,0
31621120,8192,0
31622144,8192,0
31623168,8192,0
31624192,8192,0
31625216,8192,0
31626240,8192,0
31627264,8192,0
31628288,8192,0
31629312,8192,0
31630336,8192,0
31631360,8192,0
31632384,8192,0
31633408,8192,0
31634432,8192,0
31635456,8192,0
31636480,8192,0
31637504,8192,0
31638528,8192,0
31639552,8192,0
31640576,8192,0
31641600,8192,0
31642624,8192,0
31643648,8192,0
31644672,8192,0
31645696,8192,0
31646720,8192,0
31647744,8192,0
31648768,8192,0
31649792,8192,0
31650816,8192,0
31651840,8192,0
31652864,8192,0
31653888,8192,0
31654912,8192,0
31655936,8192,0
31656960,8192,0
31657984,8192,0
31659008,8192,0
31660032,8192,0
31661056,8192,0
31662080,8192,0
31663104,8192,0
31664128,8192,0
31665152,8192,0
31666176,8192,0
31667200,8192,0
31668224,8192,0
31669248,8192,0
31670272,8192,0
31671296,8192,0
31672320,8192,0
31673344,8192,0
31674368,8192,0
31675392,8192,0
31676416,8192,0
31677440,8192,0
31678464,8192,0
31679488,7433,759
31680512,8192,0
31681536,8192,0
31682560,8192,0
31683584,8192,0
31684608,8192,0
31685632,8192,0
31686656,8192,0
31687680,8192,0
31688704,8192,0
31689728,8192,0
31690752,8192,0
31691776,8192,0
31692800,8192,0
31693824,8192,0
31694848,8192,0
31695872,8192,0
31696896,8192,0
31697920,8192,0
31698944,8192,0
31699968,8192,0
31700992,8192,0
31702016,8192,0
31703040,8192,0
31704064,8192,0
31705088,8192,0
31706112,8192,0
31707136,8192,0
31708160,8192,0
31709184,8192,0
31710208,8192,0
31711232,8192,0
31712256,8192,0
31713280,8192,0
31714304,8192,0
31715328,8192,0
31716352,8192,0
31717376,8192,0
31718400,8192,0
31719424,8192,0
31720448,8192,0
31721472,8192,0
31722496,8192,0
31723520,8192,0
31724544,8192,0
31725568,8192,0
31726592,8192,0
31727616,8192,0
31728640,8192,0
31729664,8192,0
31730688,8192,0
31731712,8192,0
31732736,8192,0
31733760,8192,0
31734784,8192,0
31735808,8192,0
31736832,8192,0
31737856,8192,0
31738880,8192,0
31739904,8192,0
31740928,8192,0
31741952,8192,0
31742976,8192,0
31744000,8192,0
31745024,8192,0
31746048,8192,0
31747072,8192,0
31748096,8192,0
31749120,8192,0
31750144,8192,0
31751168,8192,0
31752192,8192,0
31753216,8192,0
31754240,8192,0
31755264,8192,0
31756288,8192,0
31757312,8192,0
31758336,8192,0
31759360,8192,0
31760384,8192,0
31761408,8192,0
31762432,8192,0
31763456,8192,0
31764480,8192,0
31765504,8192,0
31766528,8192,0
31767552,8192,0
31768576,8192,0
31769600,8192,0
31770624,8192,0
31771648,8192,0
31772672,8192,0
31773696,8192,0
31774720,8192,0
31775744,8192,0
31776768,8192,0
31777792,8192,0
31778816,8192,0
31779840,8192,0
31780864,8192,0
31781888,8192,0
31782912,8192,0
31783936,8192,0
31784960,8192,0
31785984,8192,0
31787008,8192,0
31788032,8192,0
31789056,8192,0
31790080,8192,0
31791104,8192,0
31792128,8192,0
31793152,8192,0
31794176,8192,0
31795200,8192,0
31796224,8192,0
31797248,8192,0
31798272,8192,0
31799296,8192,0
31800320,8192,0
31801344,8192,0
31802368,8192,0
31803392,8192,0
31804416,8192,0
31805440,8192,0
31806464,8192,0
31807488,8192,0
31808512,8192,0
31809536,8192,0
31810560,8192,0
31811584,8192,0
31812608,8192,0
31813632,8192,0
31814656,8192,0
31815680,8192,0
31816704,8192,0
31817728,8192,0
31818752,8192,0
31819776,8192,0
31820800,8192,0
31821824,8192,0
31822848,8192,0
31823872,8192,0
31824896,8192,0
31825920,8192,0
31826944,8192,0
31827968,8192,0
31828992,8192,0
31830016,8192,0
31831040,8192,0
31832064,8192,0
31833088,8192,0
31834112,8192,0
31835136,8192,0
31836160,8192,0
31837184,8192,0
31838208,8192,0
31839232,8192,0
31840256,8192,0
31841280,8192,0
31842304,8192,0
31843328,8192,0
31844352,8192,0
31845376,8192,0
31846400,8192,0
31847424,8192,0
31848448,8192,0
31849472,8192,0
31850496,8192,0
31851520,8192,0
31852544,8192,0
31853568,8192,0
31854592,8192,0
31855616,8192,0
31856640,8192,0
31857664,8192,0
31858688,8192,0
31859712,8192,0
31860736,8192,0
31861760,8192,0
31862784,8192,0
31863808,8192,0
31864832,8192,0
31865856,8192,0
31866880,8192,0
31867904,8192,0
31868928,8192,0
31869952,8192,0
31870976,8192,0
31872000,8192,0
31873024,8192,0
31874048,8192,0
31875072,8192,0
31876096,8192,0
31877120,8192,0
31878144,8192,0
31879168,8192,0
31880192,8192,0
31881216,8192,0
31882240,8192,0
31883264,8192,0
31884288,8192,0
31885312,8192,0
31886336,8192,0
31887360,7718,474
31888384,4104,4088
31889408,4106,4086
31890432,3984,4208
31891456,4126,4066
31892480,4139,4053
31893504,4170,4022
31894528,4085,4107
31895552,3990,4202
31896576,4051,4141
31897600,4031,4161
31898624,4048,4144
31899648,4097,4095
31900672,3995,4197
31901696,4022,4170
31902720,4127,4065
31903744,4176,4016
31904768,4015,4177
31905792,4221,3971
31906816,4151,4041
31907840,6094,2098
31908864,8192,0
31909888,8192,0
31910912,8192,0
31911936,8192,0
31912960,8192,0
31913984,8192,0
31915008,8192,0
31916032,8192,0
31917056,8192,0
31918080,8192,0
31919104,8192,0
31920128,8192,0
31921152,8192,0
31922176,8192,0
31923200,8192,0
31924224,8192,0
31925248,8192,0
31926272,8192,0
31927296,8192,0
31928320,8192,0
31929344,8192,0
31930368,8192,0
31931392,8192,0
31932416,8192,0
31933440,8192,0
31934464,8192,0
31935488,8192,0
31936512,8192,0
31937536,8192,0
31938560,8192,0
31939584,8192,0
31940608,8192,0
31941632,8192,0
31942656,8192,0
31943680,8192,0
31944704,8192,0
31945728,8192,0
31946752,8192,0
31947776,8192,0
31948800,8192,0
31949824,8192,0
31950848,8192,0
31951872,8192,0
31952896,8192,0
31953920,8192,0
31954944,8192,0
31955968,8192,0
31956992,8192,0
31958016,8192,0
31959040,8192,0
31960064,8192,0
31961088,8192,0
31962112,8192,0
31963136,8192,0
31964160,8192,0
31965184,8192,0
31966208,8192,0
31967232,8192,0
31968256,8192,0
31969280,8192,0
31970304,8192,0
31971328,8192,0
31972352,8192,0
31973376,8192,0
31974400,8192,0
31975424,8192,0
31976448,8192,0
31977472,8192,0
31978496,8192,0
31979520,8192,0
31980544,8192,0
31981568,8192,0
31982592,8192,0
31983616,8192,0
31984640,8192,0
31985664,8192,0
31986688,8192,0
31987712,8192,0
31988736,8192,0
31989760,8192,0
31990784,8192,0
31991808,8192,0
31992832,8192,0
31993856,8192,0
31994880,8192,0
31995904,8192,0
31996928,8192,0
31997952,8192,0
31998976,8192,0
32000000,8192,0
32001024,8192,0
32002048,8192,0
32003072,8192,0
32004096,8192,0
32005120,8192,0
32006144,8192,0
32007168,8192,0
32008192,8192,0
32009216,8192,0
32010240,8192,0
32011264,8192,0
32012288,8192,0
32013312,8192,0
32014336,8192,0
32015360,8192,0
32016384,8192,0
32017408,8192,0
32018432,8192,0
32019456,8192,0
32020480,8192,0
32021504,8192,0
32022528,8192,0
32023552,8192,0
32024576,8192,0
32025600,8192,0
32026624,8192,0
32027648,8192,0
32028672,8192,0
32029696,8192,0
32030720,8192,0
32031744,8192,0
32032768,8192,0
32033792,8192,0
32034816,8192,0
32035840,8192,0
32036864,8192,0
32037888,8192,0
32038912,8192,0
32039936,8192,0
32040960,8192,0
32041984,8192,0
32043008,8192,0
32044032,8192,0
32045056,8192,0
32046080,8192,0
32047104,8192,0
32048128,8192,0
32049152,8192,0
32050176,8192,0
32051200,8192,0
32052224,8192,0
32053248,8192,0
32054272,8192,0
32055296,8192,0
32056320,8192,0
32057344,8192,0
32058368,8192,0
32059392,8192,0
32060416,8192,0
32061440,8192,0
32062464,8192,0
32063488,8192,0
32064512,8192,0
32065536,8192,0
32066560,8192,0
32067584,8192,0
32068608,8192,0
32069632,8192,0
32070656,8192,0
32071680,8192,0
32072704,8192,0
32073728,8192,0
32074752,8192,0
32075776,8192,0
32076800,8192,0
32077824,8192,0
32078848,8192,0
32079872,8192,0
32080896,8192,0
32081920,8192,0
32082944,8192,0
32083968,8192,0
32084992,8192,0
32086016,8192,0
32087040,8192,0
32088064,8192,0
32089088,8192,0
32090112,8192,0
32091136,8192,0
32092160,8192,0
32093184,8192,0
32094208,8192,0
32095232,8192,0
32096256,5624,2568
32097280,4082,4110
32098304,4119,4073
32099328,3992,4200
32100352,4053,4139
32101376,4131,4061
32102400,4088,4104
32103424,4150,4042
32104448,4131,4061
32105472,4099,4093
32106496,4091,4101
32107520,4153,4039
32108544,8192,0
32109568,8192,0
32110592,8192,0
32111616,8192,0
32112640,8192,0
32113664,8192,0
32114688,8192,0
32115712,8192,0
32116736,8192,0
32117760,8192,0
32118784,8192,0
32119808,8192,0
32120832,8192,0
32121856,8192,0
32122880,8192,0
32123904,8192,0
32124928,8192,0
32125952,8192,0
32126976,8192,0
32128000,8192,0
32129024,8192,0
32130048,8192,0
32131072,8192,0
32132096,8192,0
32133120,8192,0
32134144,8192,0
32135168,8192,0
32136192,8192,0
32137216,8192,0
32138240,8192,0
32139264,8192,0
32140288,8192,0
32141312,8192,0
32142336,8192,0
32143360,8192,0
32144384,8192,0
32145408,8192,0
32146432,8192,0
32147456,8192,0
32148480,8192,0
32149504,8192,0
32150528,8192,0
32151552,8192,0
32152576,8192,0
32153600,8192,0
32154624,8192,0
32155648,8192,0
32156672,8192,0
32157696,8192,0
32158720,8192,0
32159744,8192,0
32160768,8192,0
32161792,8192,0
32162816,8192,0
32163840,8192,0
32164864,8192,0
32165888,8192,0
32166912,8192,0
32167936,8192,0
32168960,8192,0
32169984,8192,0
32171008,8192,0
32172032,8192,0
32173056,8192,0
32174080,8192,0
32175104,8192,0
32176128,8192,0
32177152,8192,0
32178176,8192,0
32179200,8192,0
32180224,8192,0
32181248,8192,0
32182272,8192,0
32183296,8192,0
32184320,8192,0
32185344,8192,0
32186368,8192,0
32187392,8192,0
32188416,8192,0
32189440,8192,0
32190464,8192,0
32191488,8192,0
32192512,8192,0
32193536,8192,0
32194560,8192,0
32195584,8192,0
32196608,8192,0
32197632,8192,0
32198656,8192,0
32199680,8192,0
32200704,8192,0
32201728,8192,0
32202752,8192,0
32203776,8192,0
32204800,8192,0
32205824,8192,0
32206848,8192,0
32207872,8192,0
32208896,8192,0
32209920,8192,0
32210944,8192,0
32211968,8192,0
32212992,8192,0
32214016,8192,0
32215040,8192,0
32216064,8192,0
32217088,8192,0
32218112,8192,0
32219136,8192,0
32220160,8192,0
32221184,8192,0
32222208,8192,0
32223232,8192,0
32224256,8192,0
32225280,8192,0
32226304,8192,0
32227328,8192,0
32228352,8192,0
32229376,8192,0
32230400,8192,0
32231424,8192,0
32232448,8192,0
32233472,8192,0
32234496,8192,0
32235520,8192,0
32236544,8192,0
32237568,8192,0
32238592,8192,0
32239616,8192,0
32240640,8192,0
32241664,8192,0
32242688,8192,0
32243712,8192,0
32244736,8192,0
32245760,8192,0
32246784,8192,0
32247808,8192,0
32248832,8192,0
32249856,8192,0
32250880,8192,0
32251904,8192,0
32252928,8192,0
32253952,8192,0
32254976,8192,0
32256000,8192,0
32257024,8192,0
32258048,8192,0
32259072,8192,0
32260096,8192,0
32261120,8192,0
32262144,8192,0
32263168,8192,0
32264192,8192,0
32265216,8192,0
32266240,8192,0
32267264,8192,0
32268288,8192,0
32269312,8192,0
32270336,8192,0
32271360,8192,0
32272384,8192,0
32273408,8192,0
32274432,8192,0
32275456,8192,0
32276480,8192,0
32277504,8192,0
32278528,8192,0
32279552,8192,0
32280576,8192,0
32281600,8192,0
32282624,8192,0
32283648,8192,0
32284672,8192,0
32285696,8192,0
32286720,8192,0
32287744,8192,0
32288768,8192,0
32289792,8192,0
32290816,8192,0
32291840,8192,0
32292864,8192,0
32293888,8192,0
32294912,8192,0
32295936,8192,0
32296960,8192,0
32297984,8192,0
32299008,8192,0
32300032,8192,0
32301056,8192,0
32302080,8192,0
32303104,8192,0
32304128,7875,317
32305152,3737,4455
32306176,5983,2209
32307200,8192,0
32308224,8192,0
32309248,8192,0
32310272,8192,0
32311296,8192,0
32312320,8192,0
32313344,8192,0
32314368,8192,0
32315392,8192,0
32316416,8192,0
32317440,8192,0
32318464,8192,0
32319488,8192,0
32320512,8192,0
32321536,8192,0
32322560,8192,0
32323584,8192,0
32324608,8192,0
32325632,8192,0
32326656,8192,0
32327680,8192,0
32328704,8192,0
32329728,8192,0
32330752,8192,0
32331776,8192,0
32332800,8192,0
32333824,8192,0
32334848,8192,0
32335872,8192,0
32336896,8192,0
32337920,8192,0
32338944,8192,0
32339968,8192,0
32340992,8192,0
32342016,8192,0
32343040,8192,0
32344064,8192,0
32345088,8192,0
32346112,8192,0
32347136,8192,0
32348160,8192,0
32349184,8192,0
32350208,8192,0
32351232,8192,0
32352256,8192,0
32353280,8192,0
32354304,8192,0
32355328,8192,0
32356352,8192,0
32357376,8192,0
32358400,8192,0
32359424,8192,0
32360448,8192,0
32361472,8192,0
32362496,8192,0
32363520,8192,0
32364544,8192,0
32365568,8192,0
32366592,8192,0
32367616,8192,0
32368640,8192,0
32369664,8192,0
32370688,8192,0
32371712,8192,0
32372736,8192,0
32373760,8192,0
32374784,8192,0
32375808,8192,0
32376832,8192,0
32377856,8192,0
32378880,8192,0
32379904,8192,0
32380928,8192,0
32381952,8192,0
32382976,8192,0
32384000,8192,0
32385024,8192,0
32386048,8192,0
32387072,8192,0
32388096,8192,0
32389120,8192,0
32390144,8192,0
32391168,8192,0
32392192,8192,0
32393216,8192,0
32394240,8192,0
32395264,8192,0
32396288,8192,0
32397312,8192,0
32398336,8192,0
32399360,8192,0
32400384,8192,0
32401408,8192,0
32402432,8192,0
32403456,8192,0
32404480,8192,0
32405504,8192,0
32406528,8192,0
32407552,8192,0
32408576,8192,0
32409600,8192,0
32410624,8192,0
32411648,8192,0
32412672,8192,0
32413696,8192,0
32414720,8192,0
32415744,8192,0
32416768,8192,0
32417792,8192,0
32418816,8192,0
32419840,8192,0
32420864,8192,0
32421888,8192,0
32422912,8192,0
32423936,8192,0
32424960,8192,0
32425984,8192,0
32427008,8192,0
32428032,8192,0
32429056,8192,0
32430080,8192,0
32431104,8192,0
32432128,8192,0
32433152,8192,0
32434176,8192,0
32435200,8192,0
32436224,8192,0
32437248,8192,0
32438272,8192,0
32439296,8192,0
32440320,8192,0
32441344,8192,0
32442368,8192,0
32443392,8192,0
32444416,8192,0
32445440,8192,0
32446464,8192,0
32447488,8192,0
32448512,8192,0
32449536,8192,0
32450560,8192,0
32451584,8192,0
32452608,8192,0
32453632,8192,0
32454656,8192,0
32455680,8192,0
32456704,8192,0
32457728,8192,0
32458752,8192,0
32459776,8192,0
32460800,8192,0
32461824,8192,0
32462848,8192,0
32463872,8192,0
32464896,8192,0
